"","product_name","fat_100g","saturatedFat_100g","carbohydrates_100g","sugars_100g","fiber_100g","proteins_100g","sodium_100g"
"48959","HA Combiotik",3.5,1.2,7.5,5.6,0.3,1.7,0.01968504
"48963","Häagen-Dazs Vanilla Macadamia Nut Brittle",17.3,10.4,25.2,24.9,1,4,0.07874016
"48966","Habanero & Himalayan Pink Salt Seasoning",0,0,0,0,0,0,39.857
"48970","Habanero Hot SaucPineapple & Orange",0,0,13.33,13.33,0,0,0.2
"48971","Habanero Hot Spreadable Cheddar Cold Pack Cheese",25,16.07,10.71,7.14,0,17.86,0.786
"48975","Habanero Lime Cream Cheese Wontons",21.21,11.11,30.3,7.07,1,7.07,0.384
"48976","Habanero Lime Salsa With Red Onion",0,0,6.67,3.33,0,0,0.733
"48978","Habanero Monterey Jack Deli-Style Cheese Slices",31.58,21.05,0,0,0,21.05,0.684
"48981","Habanero Pepper Jelly",0,0,73.68,73.68,0,0,0.447
"48982","Habanero Pepper Sauce",0,0,0,0,0,0,3.6
"48984","Habanero Peppers In Vinegar",10.53,0,5.26,5.26,0,0,0.363
"48987","Habanero Rub",0,0,60,20,0,0,12.2
"48989","Habanero SalsFiery Cranberry",0,0,7.14,0,0,0,0.25
"48991","Habanero Seasoning",0,0,50,25,0,0,11.75
"48992","Habanero Stuffed Olives",6.25,0,3.57,0,0,0,1.179
"48996","Habas congeladas El Cultivador",0.6,0.1,10.3,1.2,6.5,7.9,0.01
"48997","Habas congeladas Findus",0.6,0.1,10.3,1.2,6.5,7.9,0.01
"48998","Habas congeladas Hacendado",0.6,0.1,7.2,1.6,6.5,5.8,0.004163
"48999","Habas De Lima",0,0,62.5,8.33,18.8,20.83,0.021
"49000","Habas en conserva",0,0,6,1,4.8,4.5,0.1574803
"49008","Haché",1.5,0.2,5.5,0.5,4.5,13,0.511811
"49009","Haché au boeuf",15,6.35,3.4,0.45,1.65,15.5,0.2952756
"49018","Haché de Thon à la Provençale",6.9,1,11,1.8,2.1,13.1,0.3582677
"49019","Haché Moelleux à Cuisiner Happy Family",15,7.3,0.5,0,3,16.2,0.1771654
"49020","Haché Moelleux à L'Emmental Fondu",13,6.6,2,0.2,1,18.2,0.3188976
"49021","Haché végétal",4.15,0.75,13,3.55,2.4,16,0.2362205
"49024","Haché végétal façon bolognaise au soja",3.8,0.7,13,4.1,2.4,16,0.3149606
"49025","Haché végétal prêt à l'emploi",6.5,0.7,4,4,8,18.5,0.6
"49026","Haché végétal tomate oignon",4.6,0.8,6.5,3.2,4.7,11.3,0.2519685
"49034","Hachés de saumon Bio",12,2.1,4.9,1.5,0,17.9,0.2795276
"49036","Hachés Veggie façon Burger",18.6,2.3,15.1,6.1,2,16.4,0.6692913
"49039","Hachis parlentier",7.4,2.5,8.9,1,0,5.8,0.1574803
"49040","Hachis ParmentieBoîte De 400 Grammes",7.2,3.8,12.3,1.7,0.7,7.1,0.2440945
"49042","Hachis Parmentier",6.12,3.24,9.933333,1.453333,1.293333,5.686667,0.2612588
"49046","Hachis parmentier à l'emmental râpé",6.6,3.7,11,3,1.6,6.4,0.3543307
"49048","Hachis parmentier avec petits morceaux",2.7,1.1,9.5,0.6,1.4,2.9,0.1102362
"49051","Hachis Parmentier Emmental Gratiné",6.8,4.1,8.6,2.5,0.8,6.9,0.2637795
"49053","Hachis Parmentier Gratiné à L'émmenta3 à 4 PortionBoîte D'un KilMarque Carrefour",7.1,3.2,11,1.3,1,5.9,0.3149606
"49054","Hachis parmentier pur boeuf",4.9,1.7,11.55,1.35,1.2,6.35,0.2775591
"49056","Hachis Parmentier.",8.3,4.6,9.6,2.9,0.5,7.1,0.2362205
"49057","Hachis ParmentieSurgelé",5,2.4,11.6,2,1.3,6.6,0.3149606
"49059","Hacho Miso Aged & Fermented Soybeans",8.82,1.18,23.53,0,5.9,17.65,4
"49061","Hacienda De GutierreAuthentic Corn Tortilla ChipNo Salt",39.29,5.36,57.14,0,7.1,7.14,0
"49070","HaechandlSoybean Paste",0,0,25,5,5,10,3.95
"49074","HafcDutch Babbelaars",0,0,81.25,87.5,0,0,0
"49076","Hafer Calcium",1.3,0.5,8,3.8,0.8,0.3,0.03543307
"49077","Hafer Creme Cuisine",7.7,0.6,5.6,4.8,0.5,0.3,0.03937008
"49078","Hafer Crisp",3.8,0.8,73,8,6,11,0.3937008
"49079","Hafer Crunchy",17.35,8.4,62.35,23.9,7.15,8.55,0.1043307
"49083","Hafer Drink Natur",1.4,0.2,6,5.2,0.5,0.6,0.0511811
"49086","Hafer Getreidebrei",6.7,1.4,69.8,1.2,8.1,12.8,0.007874016
"49088","Hafer Original",1.5,0.1,6.8,3.3,1.4,0.3,0.03937008
"49092","Haferflocken extra zart",7,1.3,58.7,0.7,10,13.5,0.007874016
"49093","Haferflocken fein",7.1,1.5,56,1.1,9.7,11,0.007874016
"49094","Haferflocken Großblatt Hofliebe",7.1,1.4,56,1.1,9.7,11,0.007874016
"49095","Haferflocken Kleinblatt",6.9,1.25,57.75,0.95,9.7,12.1,0.005905512
"49097","Haferkleie Fleks",6.6,1.4,59.3,11.1,13.4,14.8,0.2086614
"49099","Haferkraft Cranberry-Kürbiskern",14.6,9,58.9,24.7,5.4,8.2,0.06692913
"49100","Hafernüssli",7,1,64,0.5,9,0,0
"49101","Hafertaler",56,8.93,56,35,2.5,4.6,0.5
"49104","HaflThe Hummus FactorRomanian Eggplant",10.71,1.79,7.14,7.14,3.6,0,0.214
"49108","Hagebutte",0.2,0.1,50.6,50.6,2.8,1.4,0.01968504
"49110","Haggis",19,8.3,18.4,0.6,3.1,9.7,0.66
"49112","Hahn'Soft Cream Cheese",33.33,23.33,10,6.67,0,3.33,0.283
"49113","Hähnchen Brust-Filets",1.4,0.5,0.7,0.5,0,20,0.5
"49116","Hähnchen Grillbraten",2,0.7,1,0.5,0,20,0.8267717
"49121","HaHoney",4.47,1.115,6.045,3.585,0,15.8775,1.1225
"49122","Hairball Hacker Candy Dispenser",0,0,80,75,0,0,0
"49126","HakSakura Cherry Blossom Shoyu",0,0,0.53,0.53,0,0.53,0.259
"49132","Halbe Gelbe Schälerbsen",1.9,0.2,36,3,23,23,0.003937008
"49133","Halbe Zwetschgen ungezuckert",0.5,0,9,9,2.5,0.5,0
"49136","Haldiram'Dilli Style Palak Paneer",15.33,6.67,4.67,0,0.7,4,0.427
"49140","Haldiram Chips All In One",40,10,40,0,3,4,0.511811
"49141","Haldiram Snacks Pvt. LtdHaldiram'Fried Ladies Finger Cooked",20,4,12,0,2.7,2.67,0.453
"49145","Half-fat Milk",1.6,1.1,5.1,5.1,0,3.2,0.03937008
"49146","Half-Moon Ravioli",5.26,3.07,37.72,2.63,2.6,11.4,0.395
"49147","Half-Popped Popcorn",28.57,5.36,57.14,0,14.3,3.57,0.571
"49148","Half-Sized Spaghetti",1.79,0,73.21,3.57,3.6,12.5,0
"49149","Half-Sized Thin Spaghetti PastEnriched Macaroni Product",1.79,0,73.21,3.57,3.6,12.5,0
"49152","Half & Half",9.234615,5.643846,4.87,3.587692,0,3.073846,0.07048462
"49155","Half & Half Iced Tea LemanadRaspberry",0,0,5.83,5.42,0,0,0.004
"49157","Half & Half Milk",11.67,6.67,3.33,3.33,0,3.33,0.067
"49158","Half & Half Milk & CreaGrade A",0,0,10,6.67,0,3.33,0.083
"49159","Half & Half Milk And Cream",10,6.67,3.33,3.33,0,3.33,0.067
"49161","Half & Half Ultra-Pasteurized",10.835,6.67,3.33,3.33,0,1.665,0.075
"49162","Half & Half Ultra-Pasteurized Grade Homogenized",10,6.67,3.33,3.33,0,3.33,0.1
"49163","Half & Half Ultra -Pasteurized",11.67,6.67,3.33,0,0,3.33,0.033
"49165","Half & HalUltra-Pasteurized",10,6.67,3.33,3.33,0,3.33,0.1
"49166","Half And Half",10.55667,6.67,3.33,2.22,0,3.33,0.06666667
"49173","Half Cut Angel HaiEnriched Macaroni Product",1.79,0,73.21,3.57,3.6,12.5,0
"49177","Half Lemonade  Half Iced Tea Liquid Water Enhancer",0,0,0,0,0,0,0
"49179","Half Loaf Irish Soda Bread",5.17,2.59,56.9,18.97,3.4,6.9,0.776
"49181","Half Moon Bay Trading CoIguana LightninHot N' Spicy Catsup",0,0,23.53,23.53,0,0,0.971
"49183","Half Moon Bay Trading CoJalapeno Pepper SaucHot N' Tasty",0,0,0,0,0,0,1.8
"49185","Half Quiche",25.17,12.58,11.92,1.99,0,12.58,0.556
"49186","Half Sour Pickle",0,0,3.57,0,0,0,0.893
"49187","Half&Half",10,6.67,3.33,3.33,0,3.33,0.1
"49188","Half&Half Iced Tea Lemonade Stix",0,0,58.82,58.82,0,0,0
"49189","Halfvolle  melk",1.5,1,4.5,4.5,0,3.5,0.03937008
"49190","Halibut Fillets",0.44,0,0,0,0,17.7,0.049
"49197","Halloumi® Cheese",24,16,0,0,0,20,1.2
"49203","Halloween Candy - Gummi Pumpkins",0,0,89.19,54.05,0,0,0.068
"49204","Halloween Candy Bracelets & Watches",0,0,91.67,83.33,0,0,0
"49210","Halloween Favorites Spooktacular Egg Nog",8.33,5,19.17,18.33,0,4.17,0.079
"49211","Halloween Fudge Iced Brownies",17.39,3.26,82.61,58.7,2.2,4.35,0.25
"49212","Halloween Gummi Worms",0,0,72.5,47.5,0,5,0.025
"49214","Halloween haunted chocolate lollies",32.4,19.7,55.4,52.8,2.3,7.3,0.07874016
"49215","Halloween Milk Chocolate Non-Pareils",19.05,11.9,73.81,61.9,0,4.76,0.048
"49220","Halloween Shortbread Cookies",16.13,8.06,74.19,25.81,3.2,3.23,0.355
"49221","Halloween Skull Cookie Kit",13.95,3.49,72.09,34.88,0,4.65,0.209
"49223","Halloween Sprinkles Marshmallow Rice Treats",9.09,0,75,34.09,0,2.27,0.284
"49227","Halloween Tuxedos Sandwich Cookies",20.69,6.9,72.41,48.28,3.4,3.45,0.345
"49228","Halloween Yogurt Pretzels",19.05,14.29,73.81,45.24,2.4,4.76,0.429
"49230","Halm'Won Bok Kim Chee",0,0,3.57,0,0,0,0.964
"49232","Halo Fine ConfectionToffeMilk Chocolate",40,20,46.67,46.67,3.3,6.67,0.317
"49237","Haltbare fettarme Milch",1.5,1,4.9,4.9,0,3.4,0.0511811
"49238","Haltbare Vollmilch",3.5,2.3,4.8,4.8,0,3.3,0.0511811
"49239","Halter Bonbons Mint Sugar Free",0,0,98,0.5,0,0,0
"49240","Halter Bonbons Raspberry Sugar Free",0,0,97,0.5,0,0,0
"49241","Halter Caramel Original",15,9,75,52,0,3,0.1023622
"49243","Halva",24.73,3.53,56.54,53,3.5,10.6,0.057
"49244","Halva amande",36.8,7.8,44.2,32,6.7,12.9,0
"49246","Halva Chocolat",33.1,5,45,44.5,3.8,13.5,0.012
"49247","Halva pistache",30.5,5.4,53,41.5,4.4,13.7,0
"49251","Halva Supérieure Vanille",35.9,8.7,45,33.4,4.1,14.4,0
"49252","Halvah",38.1,7.14,38.1,16.67,4.8,9.52,0.19
"49253","Halved Brussels Sprouts",0,0,9.41,2.35,3.5,3.53,0.018
"49255","Halved PeachePeaches",0,0,17.19,14.84,0,0,0.008
"49259","Halved Pears In Light Syrup",0,0,14.62,11.54,0.8,0,0.012
"49260","Halved Pecans",73.33,6.67,13.33,3.33,10,10,0
"49262","Halved Strawberries",0,0,26.87,23.88,0.7,0,0.004
"49263","Halved Sun Dried Tomatoes",10.71,0,50,21.43,14.3,7.14,0.25
"49265","Halves & Pieces CasheRoasted & Salted",45.71,8.57,28.57,5.71,5.7,17.14,0.314
"49266","Halves & Pieces Cashew",46.43,8.035,28.57,5.355,3.6,17.86,0.2945
"49267","Halves & Pieces CashewLightly Salted",46.43,8.93,28.57,3.57,3.6,17.86,0.205
"49268","Halves & Pieces Cashews",46.49375,8.24375,29.01625,4.6525,3.2375,17.36875,0.290875
"49272","Halves & Pieces Pecans",70,6.25,12.5,2.5,5,10,0
"49276","Halves Peach",0,0,17.19,14.84,0,0,0.008
"49277","Halves Pecans",71.43,5.36,14.29,3.57,10.7,10.71,0
"49278","Halves Sun-Dried Tomatoes",0,0,46.67,26.67,20,13.33,0.6
"49284","Ham & Cheese",5.77,2.88,17.31,1.92,0.5,12.02,0.62
"49285","Ham & Cheese Quiche",15.57,7.38,15.57,0.82,0.8,9.02,0.344
"49287","Ham & CheesHam And Imitation Cheese In A Cheese Sauce Wrapped In A Soft Crust",7.07,3.26,34.78,8.15,1.1,7.61,0.484
"49289","Ham & Provolone Half Sub",5.56,0,20.09,0,1.3,14.53,0.744
"49290","Ham & Provolone Pinwheels",9.92,5.34,12.21,1.53,0,12.21,0.634
"49296","Ham And American Cheese Wrapped In Artisan Wheat Bread",8.7,4.89,24.46,1.63,0,11.96,0.815
"49298","Ham And Cheddar Cheese Sandwich",4.98,2.3,16.86,2.3,1.2,11.88,0.655
"49300","Ham And Cheese Pizza",10.42,4.86,20.83,1.39,0.7,11.11,0.507
"49303","Ham And Swiiss",6.9,1.29,18.97,1.72,0.9,7.76,0.595
"49306","Ham Deli Slices",9.09,3.64,1.82,1.82,0,16.36,1.382
"49309","Ham Off The Bone",3.51,1.75,3.51,1.75,0,17.54,0.807
"49310","Ham Patties With Natural Juices",25,4.46,3.57,1.79,0,14.29,1.143
"49312","Ham Pinwheels",7.35,3.76,15.29,2.56,0.8,13.98,0.6326667
"49315","Ham Ravioli",9.8,4.6,61.2,1.5,2.1,13.5,1.023622
"49316","Ham Salad",20.37833,4.643333,8.608333,6.416667,0.15,8.99,0.917
"49320","Ham Steak",2.283333,0.4966667,2.976667,2.58,0,17.26333,0.9566667
"49325","Hamakua Macadamia Nut CompanLightly Salted Macadamia Nuts",71.43,10.71,14.29,3.57,7.1,7.14,0.196
"49327","HamakuMacadamia NutChili Peppah",71.43,10.71,14.29,3.57,7.1,7.14,0.518
"49334","Hamburger au Cheddar x 10 (18 % MG)",18,13,6,6,0.5,14,0.96
"49338","Hamburger Buns",3.174444,0.2174074,51.27593,6.405926,3.096296,8.718148,0.4550265
"49339","Hamburger Buns Bread",6.14,4.39,52.63,8.77,1.8,8.77,0.421
"49346","Hamburger façon bistrot U",4,0.4,49,3,3,7.5,0.4330709
"49349","Hamburger géant moelleux",6,0.7,49.5,7.5,3,10,0.492126
"49350","Hamburger Patties",21.43,8.93,0,0,0,23.21,0.076
"49352","Hamburger Seasoning",0,0,0,0,0,0,21.25
"49355","Hamburger Sliced Buns",3.49,0,51.16,4.65,2.3,6.98,0.419
"49356","Hamburger Sliced Enriched Buns",3.77,0,54.72,9.43,1.9,7.55,0.509
"49358","Hamburger Spicy",18,8,3.5,1,1,14,0.6299213
"49369","Hamburguesa de cereales provenzal",8.6,1.1,29.3,0.8,5.7,3.7,0.5
"49370","Hamburguesa de seitán",11.6,1.3,2.5,0.8,5.3,19.7,0.7874016
"49371","Hamburguesa de tofu espinacas",7.9,1.4,16.2,1.2,1.8,14.1,0.4330709
"49372","Hamburguesa vegetal a la barbacoa",12.91,2.04,17.97,1.91,4.78,12.7,0.6692913
"49377","Hamburguesa vegetal de tofu con algas",9.1,1.8,17.6,0.9,2.6,10.8,0.511811
"49378","Hamburguesa vegetal de tofu con zanahoria",7.1,1.1,43.3,2.1,5.8,10.5,1.181102
"49379","Hamburguesa Vegetal Hortelana",8.98,1.44,22.22,2.21,4.08,14.92,0.6496063
"49381","Hamburguesas de salmón y merluza",13.5,2.57,0.6,0.6,0.4,17.9,0.7086614
"49387","Hamburguesas vegetales Brócoli",7.29,1.09,6.95,0.96,6.12,11.34,0.65
"49388","Hamburguesas vegetales Calabacín",10.86,1.76,15.64,1.5,4.64,15.89,0.47
"49389","Hamburguesas vegetales Champiñón",11.36,1.86,18.33,1.25,4.29,15.4,0.61458
"49390","Hamburguesas Vegetales Champinones Biogra",6.84,0.92,33.2,3.4,3.9,7.6,0.4330709
"49396","Hamburguesas vegetales Provenzal",6.5,0.7,4,3.1,8,17,0.65
"49397","Hamburguesas vegetales Semillas",14.71,2.01,11.28,1.55,5.38,11.71,0.52
"49400","Hamburguesas vegetales Tomate y albahaca",6.5,0.7,4,3.7,8,16.5,0.75
"49407","Hamlet Chocolate Chips Orange",31,20,55,45,2.5,7,0.06692913
"49408","Hamlet Milk Chocolate Chips 7 Pieces",31,20,55,45,2.5,7,0.06692913
"49411","Hampton FarmPremium PeanutSweet & Salty",42.86,5.36,25,14.29,7.1,21.43,0.464
"49413","Hampton FarmSalted Roasted Peanuts",42.86,7.14,25,3.57,10.7,25,0.75
"49417","Hand-Braided Fresh Mozzarella CheesZesty Marinated",21.43,14.29,3.57,0,0,21.43,0.571
"49425","Hand-Crafted Pizza",13.16,4.61,19.74,2.63,0.7,10.53,0.309
"49427","Hand-Formed Burger",26.09,8.7,9.78,1.09,2.2,23.91,0.554
"49431","Hand-Tied Garlic Knot Rolls",8.57,1.43,42.86,2.86,2.9,8.57,0.514
"49436","Hand Cooked Kettle Chips",28.57,3.57,60.71,0,3.6,7.14,0.393
"49437","Hand Cooked Kettle Style Potato Chips",28.57,3.57,57.14,0,3.6,7.14,0.393
"49439","Hand Cooked Potato Chips Mature Cheddar & Caramelized Onion",26.6,2.1,57.1,4.5,4.6,6.1,0.512
"49441","hand cooked vegetable crisps",33.3,3.8,41,21.9,11.9,5.6,0.5314961
"49442","Hand CookeOld Fashioned Ket-L Chips",32.14,7.14,53.57,0,3.6,7.14,0.536
"49443","Hand Crafted Gelato Filled Fruit",0,0,31,24,1,0,0
"49448","Hand Crated Ice Cream",17.92,10.38,28.3,26.42,38.7,3.77,0.058
"49450","Hand Decorated Lollipops",0,0,100,64.71,0,0,0
"49452","Hand Decorated Yellow Cupcakes Filled With Creamy Fudge And Topped With Rich And Creamy Icing",22.81,7.89,52.63,42.11,0,2.63,0.272
"49454","Hand Grilled Piquillo Pepper",0,0,10,6.67,3.3,0,0.2
"49458","Hand Made Egg Shape LollipoPink Lemonade",0,0,93.75,75,0,0,0.031
"49459","Hand Made Hot Fudge",23,18.67,45.33,38.67,5,4,0.172
"49461","Hand Made Semi Sweet Pretzel Clusters",0,0,77.78,0,0,11.11,1.944
"49462","Hand Made Style Corn Tortillas",2.44,0,34.15,0,2.4,12.2,0.463
"49464","Hand Made Tortillas",3.33,0,22.67,1.33,1.3,2.67,0.293
"49467","Hand Rolled Cannoli Shells",21.43,4.76,47.62,9.52,0,4.76,0
"49472","Hand Stuffed Almond Olives",14.29,0,0,0,0,0,1.786
"49475","Hand Tied Garlic Knots",9.21,1.32,47.37,5.26,2.6,7.89,0.579
"49481","Handcooked Virginia Peanuts",46.43,7.14,21.43,3.57,7.1,25,0.143
"49482","Handcookes sea salt & malt vinegar flavour potato crisps",39.2,3.4,54.6,2.9,4.2,5.6,0.81
"49485","Handcrafted Beef JerkOriginal",7.14,1.79,7.14,3.57,0,46.43,2.393
"49490","Handcrafted Cookies",20,5,63.33,26.67,0,3.33,0.2
"49492","Handcrafted French PoIce CreaMadagascar Bourbon Vanilla Bean",15.84,8.91,25.74,25.74,0,2.97,0.04
"49493","Handcrafted French Pot Ice CreaBlack Cherry Chocolate Chip",17.92,9.43,27.36,24.53,0.9,2.83,0.042
"49496","Handcrafted French Pot Ice CreaBuckeye Chocolate Chip",17.95,8.55,31.62,25.64,1.7,5.13,0.077
"49500","Handcrafted French Pot Ice CreaCoconut Chocolate Chip",20.56,11.21,25.23,22.43,0.9,2.8,0.047
"49504","Handcrafted French Pot Ice CreaMint Chocolate Chip",20.37,11.11,24.07,22.22,0.9,2.78,0.046
"49505","Handcrafted French Pot Ice CreaMocha Chocolate Chip",19.81,10.38,23.58,21.7,0.9,2.83,0.047
"49506","Handcrafted French Pot Ice CreaPeanut Butter Chocolate Chip",16.81,8.85,26.55,26.55,0,4.42,0.071
"49511","Handcrafted Gelato Filled Fruit",0,0,28.44,24.8375,1.15,0.295,0.03925
"49514","Handcrafted Ice Creams",16,10,23,21,1,4,0.08
"49515","Handcrafted Naan Flatbread Sandwich",7.69,1.28,24.36,2.56,1.3,10.26,0.449
"49518","Handcrafted Nut ButterChai Spice",48.09,6.87,24.05,6.87,6.9,24.05,0.086
"49519","Handcrafted Nut ButterEspresso",41.22,3.44,13.74,6.87,13.7,24.05,0.086
"49521","Handcrafted Pea-Lafel Burgers",2.11,0,21.13,4.23,4.9,5.63,0.162
"49525","Handful Of Everything Trail Mix",17.95,10.26,66.67,48.72,5.1,5.13,0.09
"49527","Handgemacht La Pizza Prosciutto crudo",6,2.5,32,2.5,1,14,0.8661417
"49528","Handheld Aussie Thai Green Curry Pie",11.76,6.47,27.06,2.35,4.1,4.71,0.312
"49533","Handmade Candies",2.5,0,92.5,65,0,0,0.062
"49535","Handmade Chocolate Truffles",28.57,19.05,57.14,52.38,4.8,4.76,0.19
"49537","Handmade Dark ChocolateCaramels",32.14,10.71,50,35.71,0,7.14,0.357
"49538","Handmade Egg Salad With Chives",18,1,2,0,1,10,0.47
"49541","Handmade Fruit LeatheApple Cinnamon",0,0,71.43,50,14.3,7.14,0.018
"49544","Handmade Granola",32.14,8.93,28.57,17.86,3.6,7.14,0.036
"49545","Handmade Grissini Breadsticks",5,0,75,0,5,0,1
"49546","Handmade Heart Lollipop",0,0,100,80,0,0,0.033
"49547","Handmade Italian Cookies",22.32,10.715,48.215,26.785,1.8,5.355,0.125
"49549","Handmade Lobster Cakes",12.68,2.11,8.45,1.41,0,12.68,0.592
"49551","Handmade Savory Cheese Coins",32.14,17.86,32.14,0,0,10.71,0.5
"49552","Handmade Sourdough Flatbread",5.36,0,53.57,1.785,1.8,7.14,0.7145
"49558","Handmade Truffle",21.43,14.29,64.29,57.14,0,7.14,0.071
"49564","Handmade Watermelon Candy",0,0,100,100,0,0,0
"49566","Handpicked Artichoke Hearts",0,0,7.06,2.35,4.7,2.35,0.053
"49571","Handpicked Blueberries",0,0,14.79,9.86,2.1,0.7,0
"49573","Handpicked Local Strawberries",0,0,9.15,4.23,2.1,0.7,0
"49579","Handvo Mix",2,0,70,20,6,12,1.84
"49583","HannaHommus TriThree Flavor HommuClassiRoasted Red PeppeRoasted Garlic",25,3.57,14.29,0,3.6,7.14,0.482
"49584","Hans FreitaWaferApple",33.33,23.33,63.33,40,0,3.33,0.067
"49588","HansePremium SandwicPeanut Butter",25,15.62,59.38,21.88,0,12.5,0.234
"49590","HanutWafer Filled With Hazelnut Cream",31.82,18.64,54.09,43.18,4.1,7.73,0.155
"49592","HaolaFeta Cheese",21.43,14.29,3.57,0,0,17.86,1.143
"49602","Happy",6.4,2.4,15,1.5,1.4,3.3,0.2637795
"49605","Happy birthday cake",23.7,9,50.7,35.6,1.9,4.8,0.1496063
"49608","Happy bread fonce Terrasuisse",4,0.5,44,2.5,3.5,11,0.6692913
"49610","Happy CheWhole Potatoes",0,0,10.98,0,0.6,1.22,0.085
"49612","Happy Christmas",29,16.8,59,57.1,4.6,6.8,0.068
"49614","Happy Day 100% Orange",0.24,0.1,9.5,9.4,0.1,0.68,0.001
"49615","Happy Day 100% Orange mild",0.24,0.1,9.5,9.4,0.1,0.68,0.001
"49616","Happy detox",1.6,0.2333333,25.96667,7.233333,4.666667,3.1,0.00656168
"49619","Happy Détox Smoothie Basilic Persil et Kiwi",0.8,0,7.7,7.7,0.7,0.5,0
"49620","Happy Easter",31.2,19.6,55.9,54.3,3,5.9,0.05511811
"49622","Happy Easter Chocolates",29.41,23.53,61.76,61.76,0,2.94,0.118
"49623","Happy Easter Hard Candy Bunny Pop",0,0,95,60,0,0,0
"49624","Happy Easter! Funny Faces With Candy",0,0,100,83.33,0,0,0
"49627","Happy HalloweeDancing Skeleton Bones",0,0,80,50,0,0,0
"49629","Happy Heart Mix",26.67,0,53.33,40,6.7,10,0.003
"49631","Happy Holiday Gummy Candy",0,0,75,30,0,7.5,0
"49634","Happy Holidays Cupcakes",22.67,6.67,64,53.33,1.3,2.67,0.253
"49635","Happy Hour 12 tartelettes salées surgelées",21,9,26,1,1.5,10,0.5511811
"49636","Happy Hour Apéro-Rollen",14,6,26,2.5,1.5,8,0.3937008
"49638","Happy Hour Schinkengipfeli fourrée au jambon",17,7,27,2.5,1.5,8,0.511811
"49639","Happy Hour Snack MiCheddar Bacon",24.65,3.52,52.82,0,7,10.56,1.268
"49642","Happy Medium Fresh Roma TomatSerranJalapenOnioCilantro & Garlic All Natural Gourmet Salsa",0,0,7.14,3.57,0,0,0.411
"49644","Happy Purim Corn Nuts",14.29,3.57,17.86,3.57,7.1,7.14,0.061
"49645","Happy ShapeFrosted Whole Grain Oat Cereal With Marshmallow Bits",3.7,0,85.19,37.04,7.4,7.41,0.556
"49652","Happy Valentine's Day Chic & Sweet Mustache Love Cookie",15,8.33,63.33,33.33,0,6.67,0.167
"49653","Happy Valentine's Day Cordial Cherry Bark",30,27.5,60,57.5,0,5,0.4
"49657","Happymama OrganicPrenatal Nourishing Fruit + Veggie BlenApplKalKiwGinger",0,0,15.04,11.5,1.8,0,0.004
"49658","HappyMini Blinis aux 2 bles",10,1.1,28,0.7,1.6,4.1,0.3503937
"49661","HaPretzel Sandwich",8.1,3.52,21.83,3.17,0.7,9.86,0.757
"49663","HarboPasteurized Crabmeat",1.18,0,0,0,0,23.53,0.376
"49665","Hard & Soft Taco Dinner Kit",7.94,2.38,41.27,3.17,4.8,6.35,1.238
"49667","Hard Almonds Nougat",25,1.79,50,42.86,7.1,10.71,0
"49672","Hard Candy",0.294,0,93.137,65.539,0,0,0.0469
"49674","Hard Candy Lollipops",0,0,92.31,92.31,0,0,1.154
"49675","Hard Candy With Chewy Centres",0,0,93.33,66.67,0,0,0.033
"49677","Hard Cooked Eggs",10,3.33,2.22,2.22,0,11.11,0.122
"49682","Hard Pretzels",0,0,71.43,4.76,4.8,9.52,0.305
"49683","Hard Ribbon Candy Confections",0,0,83.33,66.67,0,0,0.028
"49686","Hard Salami Panino Mozzarella CheesSmoke",29.41,14.12,2.35,0,0,20,0.424
"49691","Hard Smoked St. Louis Style Pork Ribs With Bbq Sauce",20.56,6.11,16.11,13.33,0,13.89,0.45
"49692","Hard Wheat Bagels With Poppy Seeds",5,0.25,67.5,7.5,2.5,10,0.34
"49693","Hard White Queso Cheese With Loroco",20,13.33,3.33,0,0,23.33,1.6
"49694","HardbitHandcrafted Potato ChipSmokin' Bbq",28.57,1.79,53.57,3.57,3.6,7.14,0.5
"49696","Hardshell Clams",2,0,6,0,0,24,0.44
"49700","Hardwood Smoked BacoApplewood",35.71,14.29,0,0,0,28.57,2.857
"49702","Hardwood Smoked Bacon Slices",44.44,13.89,5.56,5.56,0,33.33,2.056
"49705","Hardwood Smoked Pastrami",3.57,0.89,5.36,1.79,0,19.64,0.786
"49706","Hardwood Smoked Pink Salmon",3.57,0,1.79,1.79,0,19.64,0.464
"49712","Hardwood Smoked Thick Cut Sugar Cured Bacon",43.18,15.155,0,0,0,30.3,1.78
"49715","Hardwood Smoked Turkey Kielbasa",8.93,2.68,7.14,1.79,0,14.29,0.911
"49718","Hardy FarmGeorgia Fried PeanutSea Salt",53.57,7.14,17.86,3.57,14.3,25,0.411
"49719","Hardy Farms PeanuGeorgia Fried PeanutSea Salt & Caramel",53.57,7.14,89.29,64.29,14.3,25,0.357
"49722","harengs fumés",13,4,0.5,0.5,0,17,1.968504
"49724","Hargis HousPotted Meat",17.65,5.29,0,0,0,14.12,1.118
"49725","Hargis HousPremium Chunk Chicken In Buffalo Sauce",1.79,0,3.57,0,0,14.29,0.786
"49732","Haribo Goldbären",0.1,0.1,77.4,45.6,0.1,6.9,0.03
"49733","Haribo Ingwer Zitrone",0.5,0.1,80,61,0,3.5,0.03149606
"49736","Haribo Zan Confiserie Reglisse Aromatise Anis",0,0,78,13,0,4.9,0.7874016
"49739","Haricot Beurre extra-fin",0.2,0.1,3.1,1.7,2.9,1.8,0.007874016
